ISIN,NAME
US294429AR68,EQUIFAX INC 20/25
US294429AS42,EQUIFAX INC 20/30
US294429AQ85,EQUIFAX INC  19/24
US29444UBC99,EQUINIX 19/24
US29444UBG04,EQUINIX 20/27
US29444UBF21,EQUINIX 20/25
US29444UBD72,EQUINIX 19/26
US29444UAQ94,EQUINIX 2026
US29444UBE55,EQUINIX 19/29
US29446MAB81,EQUINOR ASA 18/28
US29446MAF95,EQUINOR 20/30
US29446MAE21,EQUINOR 20/27
US29446MAD48,EQUINOR 20/25
US656531AM27,EQUINOR ASA 2027
US85771PAK84,EQUINOR ASA 13/24
US85771PAN24,EQUINOR ASA 13/24
US85771PAX06,EQUINOR ASA 14/24
AT0000A2CDS8,ERSTE GR.BK. 20/24 MTN
US03836WAB90,ESSENTIAL UTILIT.   19/29
US29717PAP27,ESSEX PORTFOLIO 15/25
US29717PAT49,ESSEX PORTF. 19/29
US29717PAQ00,ESSEX PORTFOLIO 16/26
US29874QAY08,EBRD 19/24 MTN
US29874QEE08,EBRD 20/25 MTN
US29874QEG55,EBRD 20/25 MTN
US298785HT68,EIB EUR.INV.BK 18/23
US298785HR03,EIB EUR.INV.BK 18/23
US298785JD98,EIB 20/25
US298785JF47,EIB 20/23
US298785HX70,EIB 19/24
US298785JB33,EIB 20/25
US298785HV15,EIB 19/24
US298785JA59,EIB 19/29 MTN
US298785GS94,EIB EUR.INV.BK 15/25
US298785GJ95,EIB EUR.INV.BK 14/24
US298785GQ39,EIB EUR.INV.BK 14/24
US298785HD17,EIB EUR.INV.BK 16/26
XS0070553820,EIB EUR. INV.BK 96/26 ZO
XS1811852109,EIB EUR.INV.BK 18/25 MTN
XS2051117195,ESM 19/24 MTN REGS
US30034WAB28,EVERGY INC. 19/29
US30034WAA45,EVERGY 19/24
US95709TAN00,EVERGY KANSAS CENT. 2026
USU29941AA69,EVERI PAYMENTS 17/25 REGS
US30040WAE84,EVERSOURCE ENERGY 18/28
US30040WAD02,EVERSOURCE ENERGY 2024
US30040WAG33,EVERSOURCE ENERGY 18/23
US30040WAF59,EVERSOURCE ENERGY 18/29
US664397AM81,EVERSOURCE ENERGY    2025
XS1843443273,EVRAZ 19/24 REGS
USU3002EAA65,EXELA INT./F. 17/23 REGS
US30161NAN12,EXELON CORP. 2025
US30161NAU54,EXELON CORP. 16/26
RU000A0JX2M2,EXIMBK OF RUSSIA 16-26FLR
US30212PAP09,EXPEDIA GROUP 17/28
US30212PAJ49,EXPEDIA GROUP 14/24
US30212PAQ81,EXPEDIA GRP 19/30 144A
USU3010DAH36,EXPEDIA GRP 20/25 REGS
USU3010DAJ91,EXPEDIA GRP 20/25 REGS
USU3010DAF79,EXPEDIA 17/28 REGS
USU3010DAG52,EXPEDIA GRP 19/30 REGS
US30216BHH87,EDC 19/24
USY23862AF56,EXP.-IMP.BK CH 14/24 REGS
XS1395523779,EXP.-IMP.BK CH 16/26
XS1717770975,EXP.-IMP.BK CH 17/27 MTN
US30216JAC99,EXP.-IM.BK INDIA 2028 MTN
US30216KAC62,EXP.-IM.BK INDIA 18/28MTN
US30216JAE55,EXP.-IMP BK 20/30MTN 144A
US30216KAA07,EXP.-IM.BK INDIA 16/26MTN
US30216KAE29,EXP.-IMP BK 20/30MTN REGS
XS1960399530,EXP.-IMP BK 19/24 MTN
XS1910821682,EXP.IMP.B.TH 18/23FLR MTN
US30219GAQ10,EXPR.SCRIP.HDG 16/23
US30219GAM06,EXPR.SCRIP.HDG 16/26
US30219GAK40,EXPR.SCRIP.HDG 14/24
US30219GAN88,EXPR.SCRIP.HDG 16/27
USU3025AAA70,EXTR.OIL+GAS 17/24 REGS
USU3025AAB53,EXTR.OIL+GAS 18/26 REGS
US30231GBC50,EXXON MOBIL 19/24
US30231GBD34,EXXON MOBIL 19/26
US30231GBE17,EXXON MOBIL 19/29
US30231GBJ04,EXXON MOBIL 20/27
US30231GBH48,EXXON MOBIL 20/25
US30231GAC69,EXXON MOBIL CORP. 14/24
US30231GAF90,EXXON MOBIL CORP. 15/25
US30231GBK76,EXXON MOBIL 20/30
XS2038866831,F-BRASILE/US 19/26 REGS
XS1938532857,FAB SUKUK CO 19/24 MTN
US302491AS46,FMC CORP. 13/24
US302491AT29,FMC CORP 19/26
US302491AU91,FMC CORP 19/29
US30251GBA40,FMGG06 PTY 19/27 144A
USQ3919KAM38,FMGG06 PTY 19/27 REGS
XS1953035844,FMO NED.M.O. 19/24 MTN
US302508AQ98,FMR LLC 2029 144A
XS2022434364,FWD GROUP 19/24 REGS
XS1106513762,FWD 14/24
USG8850LAA82,THREE GORG.F.I 15/25 REGS
USC33461AB76,FAIRFAX FINL HLDGS 18/28
USC33475AA97,FAIRST.FINL 19/24 REGS
USP82290AR17,S.A.C.I. FALA. 17/27 REGS
USP82290AG51,S.A.C.I. FALA. 14/25 REGS
US3130A0F708,FED. HOME LN BKS 2023
US3134A2HG69,FED. HOME LN MTGE 2025 ZO
US3135G0U433,FED.NATL MTGE ASS. 2023
US31359MEU36,FED.NATL MTGE ASS. 99/29
US31359MFJ71,FED.NATL MTGE ASS. 00/30
US31428XAY22,FEDEX CORP. 14/24
US31428XBM74,FEDEX CORP. 2027
US31428XBY13,FEDEX 20/25
US31428XBZ87,FEDEX 20/30
US31428XBP06,FEDEX CORP. 2028
US31428XBR61,FEDEX       2028
US31428XBV73,FEDEX 19/29
US31428XBC92,FEDEX CORP. 2025
US31428XBF24,FEDEX CORP. 2026
US31446YAB83,FENIX PWR PERU. 2027 144A
USP40070AB35,FENIX PWR PERU.17/27 REGS
US31572UAG13,FIBRIA OVERS FIN. 17/25
US31572UAE64,FIBRIA OVERS FIN. 14/24
US31572UAF30,FIBRIA OVERS FIN. 17/27
USU30050AB14,FIDELITY GTY 18/25 REGS
USU31574AA10,FIDELTIY NATL FINL 18/28
US31620MAR79,FIDELITY NA.INF. 15/25
US31620MAY21,FIDELITY NA.INF. 18/28
US31620MBJ45,FID.NATL INF 19/29
US31620MAM82,FIDELITY NA.INF. 14/24
US316773CX61,FIFTH THIRD B.19/24
US316773CY45,FIFTH THIRD B. 19/25
US316773CV06,FIFTH THIRD B. 2028
US31677QBM06,FIFTH THIRD BK 18/25
USP4173SAF13,FINANCIERA INDEPEND.17/24
US31808LAD47,FINNVERA 19/24 MTN 144A
US31808LAA08,FINNVERA 2025 MTN 144A
XS1241947768,FINNVERA 15/25 MTN REGS
XS2068940753,FINNVERA 19/24 MTN REGS
US31816QAE17,FIREEYE 2024 CV 144A
XS2022315274,F.ABU.DA.BK.19/24 FLR MTN
XS2035248116,F.ABU.DA.BK. 19/23 FLRMTN
US31847RAF91,FIRST AMERICAN FINL 14/24
US32055RAE71,FIRST INDUSTR. 2028
USC3535CAJ74,FIRST QUANTUM 18/26 REGS
USC3535CAH19,FIRST QUANTUM 18/24 REGS
US337932AH00,FIRSTENERGY 17/27 B
XS1810806395,FIRSTRAND BANK 18/28 FLR
US337738AR95,FISERV 2028
US337738AU25,FISERV 19/29
US337738AS78,FISERV 19/24
US337738AQ13,FISERV 2023
US337738AT51,FISERV 19/26
USU33825AA54,FIVE PNT OP./CAP. 17/25
USU31474AB28,FLEX ACQUISIT. 18/26 REGS
US33938XAA37,FLEX 19/29
US33938EAU10,FLEX LTD. 16/25
NO0010833775,FLOATEL INTL 18-24
NO0010833783,FLOATEL INTL 18-24
US341081FK84,FLA PWR LT 2024
US341081FZ53,FLA PWR LT 20/25
US341081FM41,FLA PWR LT 2025
US343498AB75,FLOWERS FOODS INC. 16/26
US34354PAD78,FLOWSERVE 13/23
US343412AF90,FLUOR (NEW) 18/28
US343412AC69,FLUOR (NEW) 14/24
US345277AE74,FORD HLDGS 2030
US345370BN94,FORD MOTOR CO. 2025
US345370CW84,FORD MOTOR 20/25
US345370BT64,FORD MOTOR CO. 2028
US345370BY59,FORD MOTOR CO. 98/28
US345370CX67,FORD MOTOR 20/30
US345370BZ25,FORD MOTOR CO. 99/29
US345370BP43,FORD MOTOR CO. 2026 01.08
US345370CR99,FORD MOTOR CO. 16/26
US345397YT41,FORD MOTOR CRED. 17/27
US34540TJG85,FORD MOTOR CRED. 2025 MTN
US345397A456,FORD MOTO.CR 20/27
US345397XU23,FORD MOTOR CRED. 2026
US345397YG20,FORD MOTOR CRED. 17/24
US345397ZJ59,FORD MOTOR CRED. 18/25
US34540TKE19,FORD MOTOR CRED. 2025 MTN
US345397WW97,FORD MOTOR CRED. 14/24
US345397A605,FORD MOTO.CR 20/25
US345397ZX44,FORD MOTO.CR 19/24
US345397WK59,FORD MOTOR CRED. 13/23
US345397ZR75,FORD MOTO.CR 19/29
US345397XL24,FORD MOTOR CRED. 15/25
US345397ZQ92,FORD MOTO.CR 19/24
XS1214406792,FORMOSA GROUP 15/25
US349553AM97,FORTIS 17/26
USC35797AB27,FORTIS 16/26 REGS
US34959JAG31,FORTIVE 17/26
US34964CAA45,FORT.BRAND.HOME+SEC.15/25
US34964CAE66,FORTHOME+SEC 19/29
US34964CAC01,FORT.BRAND.HOME+SEC.18/23
US35137LAL99,FOX 20/30
USU3461LAC01,FOX 19/29 REGS
USU3461LAB28,FOX 19/24 REGS
XS1490623516,FOXCONN(FAR EAST)16/26MTN
US354613AK71,FRANKLIN RES. 2025
USU31333AB03,FREEDOM MORTG. 18/25 REGS
US35671DBL82,FREEPORT-MCMORAN 14/24
US35671DCF06,FREEP.-MCMO. 20/30
US35671DCC74,FREEP.-MCMO. 19/27
US35671DCD57,FREEP.-MCMO. 19/29
US35671DCE31,FREEP.-MCMO. 20/28
USU31434AE08,FMC US FIN.II 14/24 REGS
USG371E2AA61,FRESNILLO 13/23 REGS
USU3149MAA28,FRONTDOOR 18/26 REGS
US362311AG75,FRONTIER CALIFORNIA 2027F
US17453BAS07,FRONTIER COMMUNICTS 07/27
US177342AM49,FRONTIER COMMUNICTS 2025
US177342AQ52,FRONTIER COMMUNICTS 2025
US35906AAN81,FRONTIER COMMUNICTS 2024
US35906AAZ12,FRONTIER COMMUNICTS 16/25
US35906AAQ13,FRONTIER COMMUNICTS 2025
USU3144QAG56,FRONTIER COMMUNICTS 15/25
USU3144QAJ95,FRONT.COMMU. 19/27 REGS
USU3144QAH30,FRONTIER COMMUNICTS 18/26
US362333AH94,FRONTIER FLORIDA 2028 E
US362337AK38,VERIZON NORTH 2028 G
USY267BJGT59,FUTURE RET. 20/25 REGS
USQ3958YAC77,GAIF BOND IS.PTY 16/26
US361448BD42,GATX 18/24
US361448AY97,GATX       2026
US361448BE25,GATX  19/29
US361448BC68,GATX 18/28
US36166NAD57,GE CAP.FUND. 20/27 144A
US36166NAA19,GE CAP.FUND. 20/25 144A
US36166NAB91,GE CAP.FUND. 20/30 144A
USU3701NAB83,GE CAP.FUND. 20/30 REGS
USU3701NAD40,GE CAP.FUND. 20/27 REGS
USU3701NAA01,GE CAP.FUND. 20/25 REGS
US36164PFG00,GE CAP.INTL FDG 15/25 MTN
US36164Q6M56,GE CAP.INTL FDG16/25 MTN
US36162JAB26,GEO GROUP NEW 16/26
XS2100582142,GFH FIN.GRP 20/25 REGS
US361841AK54,GLC CAP/FING II 2028
US361841AL38,GLC CAP/FING II 2029
US361841AJ81,GLC CAP/FING II 2025
XS1242348164,GLP PTE. LTD. 15/25
US36190CAA53,GNL QUINTERO 2029 144A
USP4909LAA81,GNL QUINTERO 14/29 REGS
US36192NAB73,GPN CAPITAL 2023 MTN 144A
XS0997544860,GPN CAPITAL 13/23MTN REGS
USG24422AA83,GTL T.FIN./GER.HLDG 14/24
XS2131995958,GTLK EU.CAP. 20/27
XS2010044381,GTLK EU.CAP. 19/26
XS1713473608,GTLK EUROPE 19/25
XS1577961516,GTLK EUROPE 17/24
US36258GAA58,GUSAP III 19/30 144A
USU4034GAA14,GUSAP III 19/30 REGS
XS1003557870,GABUN 13/24 REGS
XS1245960684,GABUN 15/25 REGS
USU36547AE43,GAP INC 20/27 REGS
USU36547AD69,GAP INC 20/25 REGS
XS0885736925,GAZ CAPITAL 13/28MTN REGS
XS1951084471,GAZ CAP. 19/26 MTN REGS
XS2124187571,GAZ FINANCE 20/30MTN REGS
XS2196334671,GAZ FINANCE 20/27 MTN
US36875LAA70,GEN.MEDIT./FRIAS/CR 2023
USP4621MAA38,GEN.MEDIT./FRIAS/CR 16/23
US369550BG20,GENL DYNAMICS 18/25
US369550BC16,GENL DYNAMICS 18/28
US369550BL15,GENL DYNAMICS 20/27
US369550BM97,GENL DYNAMICS 20/30
US369550AY45,GENL DYNAMICS 17/24
US369550AZ10,GENL DYNAMICS 17/27
US369550BK32,GENL DYNAMICS 20/25
US36962GL367,GENERAL ELEC.04/24FLR MTN
US36966TBU51,GENERAL ELECTRIC 2027
US36962G7K48,GENERAL ELECTRIC14/24 MTN
US36962GW752,GENERAL ELEC.2026 FLR MTN
US36966TKB79,GENERAL ELECTRIC 2029
US369604BV43,GENL ELECTR 20/27
US369604BG75,GENL EL. 2024
US36966TKA96,GENL EL. 2028
US36966TDB52,GENL EL. 2026
US369604BW26,GENL ELECTR 20/30
US36966TCA88,GENL ELECTR 11/30 MTN
US370334BZ69,GENL MILLS 2027
US370334BT00,GENL MILLS 14/24
US370334CL64,GENL MILLS 20/30
US370334CC65,GENL MILLS 2023 FLR
US370334CG79,GENL MILLS 2028
US370334CE22,GENL MILLS 2023
US37045VAG59,GENERAL MOTORS 2025
US37045VAS97,GENERAL MOTORS 18/28
US37045VAW00,GEN MTRS 20/23
US37045VAU44,GEN MTRS 20/27
US37045VAN01,GENERAL MOTORS 17/27
US37045VAV27,GEN MTRS 20/25
US37045VAE02,GENERAL MOTORS 14/23
USU3821PAB86,GENERAL MOTORS 13/23 REGS
US37045XBW56,GM FINANCIAL 17/24
US37045XCR52,GM FINANCIAL 19/24
US37045XCS36,GM FINANCIAL 19/29
US37045XBQ88,GM FINANCIAL 16/26
US37045XAZ96,GM FINANCIAL 2025
US37045XBG07,GM FINANCIAL 2026
US37045XCV64,GM FINANCIAL 20/25
US37045XAS53,GM FINANCIAL 2025
US37045XBT28,GM FINANCIAL 2027
US37045XCK00,GM FINANCIAL 2025
US37045XCX21,GM FINANCIAL 20/25
US37045XCD66,GM FINANCIAL 17/24
US37045XCG97,GM FINANCIAL 18/28
US37185LAK89,GENESIS EN./FIN. 2026
US372491AB63,GENWORTH HLDGS 2024
US372491AA80,GENWORTH HLDGS 13/23
USG38327AA30,GEOPARK 17/24 REGS
US373334KE00,GEORGIA POWER 16/26
US373298CF37,GEORGIA-PACIFIC LLC  2024
US37373WAD20,GERDAU TRADE 2027 144A
USG3925DAD24,GERDAU TRADE 17/27 REGS
US37443GAG64,"GHANA, REP. 20/27 MTN"
XS0956935398,"GHANA, REP. 13/23 REGS"
XS1108847531,"GHANA, REP. 14/26 REGS"
XS1821416234,"GHANA, REP. 18/29 REGS"
XS2115122538,"GHANA, REP. 20/27 MTN"
XS1968714110,"GHANA, REP. 19/27 MTN"
US375558AW38,GILEAD SCIENCES 14/24
US375558BL63,GILEAD SCIENCES 16/23
US375558AZ68,GILEAD SCIENCES 14/25
US375558BM47,GILEAD SCIENCES 16/27
US375558BF95,GILEAD SCIENCES 2026
US377373AG03,GLAXOSM.CAP. 19/24
US377373AH85,GLAXOSM.CAP. 19/29
US377372AM97,GLAXOSMITHKLINE CAP.18/25
US377372AN70,GLAXOSMITHKLINE CAP.18/28
US378272AV04,GLENCORE FDG 19/29 144A
US378272AL22,GLENCORE FDG 2025 144A
US378272AT57,GLENCORE FDG 19/24 144A
USU37818AU27,GLENCORE FDG 19/24 REGS
USU37818AV00,GLENCORE FDG 19/29 REGS
USU37818AT53,GLENCORE FDG 17/27 REGS
XS1028955844,GLENCORE FDG 14/24 REGS
XS1218432349,GLENCORE FDG 15/25 REGS
XS1799614232,GLENCORE FDG 2025 ZO CV
USP47718AE43,GLOBAL BK. 19/29 FLR REGS
US379352AL15,GLOBAL MARINE 2028
US37940XAD49,GLOBAL PAYM. 20/30
US37940XAB82,GLOBAL PAYM. 19/29
US37940XAA00,GLOBAL PAYM. 19/25
XS1498440079,GLOBAL PRIME CAP. 16/23
US891027AS33,GLOBE LIFE INC. 18/28
US37959DAA28,GLOBO COM.P 17/27 144A
US37959DAB01,GLOBO COM.P 20/30 144A
USP47773AN93,GLOBO COM.P.15/25 REGS
USP47777AB69,GLOBO COM.P 20/30 REGS
XS1551355149,GOHL CAP. 17/27
US36254VAA61,GOL FINANCE 2025 144A
USL4441RAA43,GOL FINANCE 17/25 REGS
US38060AAC80,GOLD FIELDS 19/29 144A
US38060AAB08,GOLD FI.ORO. 19/24 144A
XS1993965950,GOLD FIELDS 19/29 REGS
XS1993827135,GOLD FI.ORO. 19/24 REGS
USU3823YAB75,GOLD.NUGGET NEW 17/25REGS
US38147UAC18,GOLDACHS BDC 20/25
XS1561100519,GOLDMAN S.F.C. 17/27 FLR
XS1078750004,GOODMAN HK FIN. 14/24 MTN
USU3827BAA53,GOODMAN U.F.TH. 17/28REGS
US38259PAD42,GOOGLE 2024
USU3824RAA33,GRAHAM HOLDINGS CO. 18/26
USU42511AE27,GRAY TELEVISION 16/26REGS
USU42511AF91,GRAY TELEVISION 16/24REGS
USU3906YAA92,G.W.LIFECO F.18 18/28REGS
XS1081321595,GREENLAND GL.INV.  14/24
USU39085AC62,GREIF INC. 19/27 REGS
USU3705RAC35,GREYSTAR R.E.P. 17/25REGS
USP4948KAD74,GRUMA S.A.B. 14/24 REGS
USG42045AC15,GRUPO AVAL 20/30 REGS
US40052VAC81,GRUPO BIMBO 2024 144A
USP4949BAJ37,GRUPO BIMBO 14/24 REGS
USP16259AK29,BBVA BANC.TEX. 14/24 REGS
US40052CAC01,GRUPO KUO SAB D.CV 2027
USP4954BAF33,GRUPO KUO SAB D.CV 17/27
US40049JBB26,GRUPO TELEV. 15/26
US40049JAV98,GRUPO TELEV. 2025
US40053VAA17,GRUPO UNICOMER 2024 144A
USG42037AA25,GRUPO UNICOMER 17/24 REGS
US40052XAB64,GRUPOSURA FIN. 2026 144A
USG42036AB25,GRUPOSURA FIN. 16/26 REGS
US29244UAF57,GUACOLDA EN. 2025 144A
USP3711HAF66,GUACOLDA EN. 15/25 REGS
USP5015VAG16,GUATEMALA 17/27 REGS
USP5015VAH98,GUATEMALA 19/30 REGS
NO0010828106,GULF KEYST.PET. 18/23
USU40347AG86,GULFPORT ENERGY 17/26REGS
US359694AB24,H.B. FULLER 2027
US19767QAQ82,HCA INC. 2025 MTN
US197677AJ62,HCA INC.  2027
US197677AC10,HCA INC.  2024
US197677AG24,HCA INC.  2025
US197679AB92,HCA INC.  2023
US404121AH82,HCA INC. 18/26
US404119BT57,HCA INC. 16/26
US404119BX69,HCA 19/29
US404119BQ19,HCA INC. 2025
US404121AJ49,HCA INC. 18/28
US404119BR91,HCA INC. 2025
US404119BS74,HCA INC. 2026
US404119BW86,HCA 19/29
US404119BN87,HCA INC. 2024
USU4047CAK37,HD SUPPLY 18/26 REGS
XS1213177295,HKT CAP. NO.2 15/25 REGS
XS1438451848,HKT CAP. NO.4 16/26
US40434LAC90,HP 20/30
US40434LAA35,HP 20/25
US40434LAB18,HP 20/27
XS1599758940,HPCL-MITTAL EN. 17/27
US597433AC57,HSBC BANK 2025
XS1876165819,HSBC BANK 18/24 FLR MTN
US404280BB43,HSBC HLDGS 16/26
US404280BH13,HSBC HLDGS 2026
US404280CF48,HSBC HLDGS 20/30
US404280BR94,HSBC HLDGS 18/24 FLR
US404280AW98,HSBC HLDGS 16/26
US404280CE72,HSBC HLDGS 19/25 FLR
US404280BZ11,HSBC HLDGS 19/25 FLR
US404280CC17,HSBC HLDGS 19/30 FLR
US404280BS77,HSBC HLDGS 18/24 FLR
US404280AU33,HSBC HLDGS 2025
US404280BM08,HSBC HLDGS 17/23 FLR
US404280BW89,HSBC HLDGS 18/26 FLR
US404280BT50,HSBC HLDGS 18/29 FLR
US404280BX62,HSBC HLDGS 18/26 FLR
US404280CA50,HSBC HLDGS 19/25 FLR
US40434CAD74,HSBC USA INC. 14/24
XS2189784957,HTA GROUP 20/25 REGS
XS2025483699,HAITONG INTL 19/24
US406216BG59,HALLIBURTON 15/25
US406216BL45,HALLIBURTON 20/30
US406216BD29,HALLIBURTON 13/23
US41013MQP85,JOHN HANCOCK INS. 2028
US41013MAZ32,JOHN HANCOCK INS. 2027
USU24437AD43,HANESBRANDS 16/24 REGS
US41163GAF81,RELX                 2027
USU24652AT35,HARLEY DAV.F 20/25 MTN
US412822AD08,HARLEY-DAVID. 2025
US413086AH29,HARMAN INTL.IND. 15/25
US418056AX57,HASBRO 19/24
US418056AV91,HASBRO  17/27
US418056AY31,HASBRO 19/26
US418056AZ06,HASBRO 19/29
US421946AK01,HEALTHCARE RLTY TR. 17/28
US421946AJ38,HEALTHCARE RLTY TR. 15/25
US42225UAF12,HEALTHCARE TR. 17/27
US42225UAG94,HEALTH.TR.A. 19/30
US42225UAD63,HEALTHCARE TR. 16/26
US40414LAR06,HEALTHPEAK PPTYS 19/29
US40414LAN91,HEALTHPEAK PPTYS 15/25
US40414LAK52,HEALTHPEAK PPTYS 14/24
US40414LAL36,HEALTHPEAK PPTYS 14/24
US40414LAM19,HEALTHPEAK PPTYS 15/25
US40414LAQ23,HEALTHPEAK PPTYS 19/26
US40414LAJ89,HEALTHPEAK PPTYS 13/23
US42250PAA12,HEALTHPEAK 19/30
US05607MAA53,HEATHR.FUND.2023 MTN A
XS0643616435,HEATHR.FUND.11/23 MTN A
USN39427FV17,HEINEKEN 17/28  REGS
US427056AU02,HERCULES 99/29
US023551AF16,HESS CORP. 2029
US42809HAF47,HESS CORP. 14/24
US42809HAG20,HESS CORP. 16/27
USU4281PAA13,HESS I.P./FIN 17/26 REGS
US42824CAW91,HP ENTERPRISE 16/25
US42824CBF59,HEW.PACK.E. 20/24
US42824CBG33,HEW.PACK.E. 20/23
USU42832AH59,HP ENTERPRISE 15/25 REGS
US428291AN87,HEXCEL CORP. 17/27
US428291AM05,HEXCEL CORP. 15/25
USU4321LAE49,HEXION 19/27 REGS
US42953LAA08,HIDROVIAS INT.F.2025 144A
USL48008AA19,HIDROVIAS INT.F.18/25REGS
US431282AQ55,HIGHWOODS REALTY 18/28
GB00BDGMC826,HILL VALL.SQUARE 16/27
US431573AC83,HILL-ROM HLDGS INC. 2027
US431573AB01,HILL-ROM HLDGS INC. 2024
USU4328RAD62,HILT.DOM.OP.20/25 REGS
USU4328RAB07,HILTON DOM.OP. 18/26 REGS
US432891AK52,HILTON WORLDW.FIN. 17/27
US432891AH24,HILTON WORLDW.FIN. 17/25
XS1637846616,HINDUSTAN PETR. 17/27
XS0970680038,HOLCIM US FIN.+ CIE 13/23
US436106AA64,HOLLYFRONTIER 16/26
USU38284AC63,HOLOGIC 17/25 REGS
USU38284AD47,HOLOGIC 18/28 REGS
USP5178RAC27,HONDURAS 17/27 REGS
XS0905659230,HONDURAS 13/24 REGS
US438516BD78,HONEYWELL INTL 2023
US438516BL94,HONEYWELL INTL 16/26
XS0546241075,HONGKONG L. FI. 10/25 MTN
US440327AK00,HORACE MANN EDUC. 2025
US44107TAY29,HOST H+R LP 19/29
US44107TAW62,HOST H+R LP 15/26 F
US44107TAU07,HOST H+R LP 13/23 D
US44107TAV89,HOST H+R LP 15/25 E
US013817AW16,HOWMET AEROSPACE 14/24
US013817AJ05,HOWMET AEROSPACE 07/27
US022249AU09,HOWMET AEROSPACE 2028
US443201AA64,HOWMET AERO. 20/25
XS1596795358,HUARONG FIN.2017 17/27MTN
XS2001732101,HUAR.FIN.19 19/24 MTN
XS2001732283,HUAR.FIN.19 19/29 MTN
XS2076078513,HUAR.FIN.19 19/24 MTN
XS1165659514,HUARONG FIN.II 15/25 MTN
XS1317967492,HUARONG FIN.II 15/25 MTN
XS1422790615,HUARONG FIN.II 16/26 MTN
USU4434TAC54,HUB INTL 18/26 REGS
US443510AH55,HUBBELL 17/27
US443510AG72,HUBBELL 16/26
US443510AJ12,HUBBELL 18/28
US44409MAB28,HUDSPPTYS 19/29
US44409MAC01,HUD.PAC.PRO. 19/30
USC44285AA94,HULK FIN. 18/26 REGS
US444859BK72,HUMANA 19/29
US444859BF87,HUMANA 17/27
US444859BD30,HUMANA INC. 14/24
US444859BN12,HUMANA INC. 20/30
USU43698AB23,HUNT COMP. 18/26 REGS
USP5300PAB96,HUNT OIL CO.OF P. 18/28
US446150AM64,HUNTINGTON BCS.18/25
US44644AAE73,HUNTINGTON NATL BK 18/23
US44701QBE17,HUNTSMAN I. 19/29
USG46715AC56,HUTCH.WH.F. 97/27 C REGS
USG46747AB00,HUTCH.W.I.(14) 14/24 REGS
US448579AE22,HYATT HOTELS 2023
US448579AH52,HYATT HOTELS 20/25
US448579AJ19,HYATT HOTELS 20/30
US448579AG79,HYATT HOTELS 18/28
US448579AF96,HYATT HOTELS 16/26
US44891CBL63,HYUNDAI CAP. 20/30 MTN
US44891CBB81,HYUNDAI CAP. 19/24 MTN
US44891CAZ68,HYUNDAI CAP.19/24MTN REGS
US44891CBF95,HYUNDAI CAP. 20/25 MTN
US44891CBG78,HYUNDAI CAP. 20/27 MTN
US44891CAK99,HYUNDAI CAP.A.16/26 MTN
US44891CBK80,HYUNDAI CAP. 20/25 MTN
US44891CBD48,HYUNDAI CAP. 19/26 MTN
USY3815NAZ43,HYUNDAI CAP.SVCS 17/27MTN
XS1382368543,IA CAP.STR.(IE) 16/26 ZO
USU44266AA99,IAA 19/27 REGS
USY3R559AL64,ICBCIL FIN.CO. 16/26 REGS
XS1958533553,ICBCIL F. C. 19/24 MTN
XS1558166861,ICD SUKUK CO. 17/27 MTN
US45112FAM86,ICICI BK(DB BR.)17/27REGS
US45112FAJ57,ICICI BK(DB BR.)16/26REGS
US80627DAC02,SCHAEFFLER VZ.16/26 144A
USD4000PAL60,IHO VERW.GMBH 19/27 REG.S
USD4000PAK87,IHO VERW.GMBH 19/29 REG.S
USD6710TAC48,SCHAEFFLER VZ.16/26 REG.S
US44962LAG23,IHS MARKIT 18/23
US44962LAF40,IHS MARKIT 18/28
US44962LAJ61,IHS MARKIT 19/29
US44962LAH06,IHS MARKIT 19/24
USG47567AD78,IHS MARKIT 17/26 REGS
XS2051105778,IHS NETH.HOL 19/25 REGS
XS2051106073,IHS NETH.HOL 19/27 REGS
US449786AY82,ING BK NV 2023 144A
USN45780CT38,ING BK NV 13/23 REGS
US456837AM56,ING GROEP 18/28
US456837AP87,ING GROEP 19/24
US456837AL73,ING GROEP 18/23 FLR
US456837AQ60,ING GROEP 19/29
US45685NAA46,ING GROEP 18/26 MTN 144A
USN4580HAA51,ING GROEP 18/26 MTN REGS
XS1796077946,ING GROEP 18/28 FLR MTN
USU45049AF79,IQVIA 16/26 REGS
US465685AP08,ITC HOLDINGS 2027
US465685AJ48,ITC HOLDINGS 14/24
US465685AK11,ITC HOLDINGS 16/26
US450913AE80,IAMGOLD CORP. 2025 144A
USC4535AAB64,IAMGOLD CORP. 17/25 REG.S
US451102BM88,ICAHN ENTERPR. 17/24
US451102BT32,ICAHN ENT./C 19/26
USU44927AV04,ICAHN ENT./C 19/27 REGS
USU44927AR91,ICAHN ENTERPR. 17/25 REGS
US452308AT66,ILL. TOOL WKS 14/24
US452308AX78,ILL. TOOL WKS 16/26
US45262BAA17,IMPERIAL BR. 19/24 144A
US453140AF21,IMPER.BRAND.FIN.2025 144A
US45262BAC72,IMPERIAL BR. 19/29 144A
USG471ABNU06,IMPERIAL BR. 19/24 REGS
USG471ABNV88,IMPERIAL BR. 19/26 REGS
USG471ABNW61,IMPERIAL BR. 19/29 REGS
USG4721VNU46,IMPER.BRAND.FIN.15/25REGS
USP56243AD31,INRET.SHOP.M. 18/28 REGS
XS0955024236,INDIAN OIL 13/23
