,ISIN,NAME
9225,DE000BLB4RB5,Bayerische Landesbank Inh.-Schv. v.16(26/29)
9226,DE000HSH4US4,Hamburg Commercial Bank AG NH ZinsSt XLK 14 24 v14(24/29)
9227,DE000BLB7545,Bayerische Landesbank Inh.-Schv. v.19(29)
9228,DE000BLB7578,Bayerische Landesbank Inh.-Schv. v.19(20/29)
9229,DE000BLB74S5,Bayerische Landesbank Inh.-Schv. v.19(20/29)
9230,DE000BLB4RE9,Bayerische Landesbank Inh.-Schv. v.16(26/29)
9231,DE000BLB4SF4,Bayerische Landesbank Inh.-Schv. v.16(26/29)
9232,DE000BLB76Z5,Bayerische Landesbank Inh.-Schv. v.19(29)
9233,DE000LB3ESG8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 19(29)
9234,DE000LB13ET5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(29)
9235,DE000LB2CPH8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(20/29)
9236,AT0000A2AZ93,Erste Group Bank AG EO-Preferred Med.-T.Nts 19(29)
9237,AT0000A1ARY2,Erste Group Bank AG EO-Med.-Term Nts 2014(29) 1369
9238,DE000BLB75V6,Bayerische Landesbank Inh.-Schv. v.19(20/29)
9239,DE000BLB76A8,Bayerische Landesbank Inh.-Schv. v.19(20/29)
9240,DE000LB11777,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(29)
9241,DE000HSH4U99,Hamburg Commercial Bank AG HSH ZinsSt.XLK 15 14(24/29)
9242,DE000LB13EZ2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(29)
9243,DE000BLB7925,Bayerische Landesbank Inh.-Schv. v.19(29)
9244,DE000BLB77H1,Bayerische Landesbank Inh.-Schv. v.19(20/29)
9245,DE000BLB77J7,Bayerische Landesbank Inh.-Schv. v.19(20/29)
9246,DE000BLB7990,Bayerische Landesbank Stufz.-IHS v.19(29)
9247,DE000LB13F46,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(29)
9248,DE000LB2CP49,Landesbank Baden-W&#252;rttemberg Tilgungsanleihe 19(22-29)
9249,DE000LB2CP56,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(24/29)
9250,AT0000A18991,Erste Group Bank AG EO-Med.-Term Nts 2014(29)1329
9251,AT0000A255W6,Erste Group Bank AG EO-Med.-Term Nts 2018(29) 1613
9252,DE000BLB8V20,Bayerische Landesbank Inh.-Schv. v.20(20/29)
9253,DE000LB13FY2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(29)
9254,DE000LB13FM7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(29)
9255,DE000LB2CJR0,Landesbank Baden-W&#252;rttemberg Hypothekenpfandbrief 19(30)
9256,DE000BLB79K1,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9257,DE000BLB79M7,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9258,DE000LB13J18,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(30)
9259,XS1996616717,Credit Agricole CIB DL-Medium-Term Nts 2020(21/30)
9260,XS1996616634,Credit Agricole CIB DL-FLR Med.-T. Nts 2020(20/30)
9261,XS1996616808,Credit Agricole CIB DL-FLR Med.-T. Nts 2020(20/30)
9262,DE000HSH4WJ9,Hamburg Commercial Bank AG NH ZinsSt XLK 2 25 v.15(25/30)
9263,XS1996620313,Credit Agricole CIB DL-FLR Med.-T. Nts 2020(21/30)
9264,XS1996619497,Credit Agricole CIB DL-FLR Med.-T. Nts 2020(21/30)
9265,DE000BLB8BJ3,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9266,DE000BLB8BK1,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9267,DE000LB125X2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9268,DE000LB13JF3,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 20(30)
9269,XS1996634025,Credit Agricole CIB DL-Medium-Term Nts 2020(21/30)
9270,XS1996634298,Credit Agricole CIB DL-Medium-Term Nts 2020(22/30)
9271,XS1996618416,Credit Agricole CIB DL-FLR Med.-T. Nts 2020(21/30)
9272,XS1996634371,Credit Agricole CIB DL-Medium-Term Nts 2020(21/30)
9273,XS1996634538,Credit Agricole CIB DL-Medium-Term Nts 2020(21/30)
9274,DE000BLB8WT8,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9275,DE000BLB8WU6,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9276,DE000LB13JT4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(30)
9277,DE000LB2CRN2,Landesbank Baden-W&#252;rttemberg Tilgungsanleihe 20(27-30)
9278,XS1996634611,Credit Agricole CIB DL-Medium-Term Nts 2020(22/30)
9279,DE000BLB8ZM6,Bayerische Landesbank Inh.-Schv. v.20(30)
9280,DE000HSH4XL3,Hamburg Commercial Bank AG NH ZinsSt XLK 6 25 15(25/30)
9281,DE000LB12742,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9282,DE000A2E4UL5,L-Bank Bad.-W&#252;rtt.-F&#246;rderbank Inh.-Schv. R.3159 v.20(23/30)
9283,DE000BLB7P03,Bayerische Landesbank Inh.-Schv. v.19(24/30)
9284,DE000BLB8YA4,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9285,DE000BLB8YB2,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9286,DE000LB13KD6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 20(30)
9287,XS1996637630,Credit Agricole CIB DL-Medium-Term Nts 2020(21/30)
9288,DE000BLB7Y02,Bayerische Landesbank Inh.-Schv. v.19(30)
9289,DE000BLB4XL2,Bayerische Landesbank Inh.-Schv. v.17(25/30)
9290,DE000LB13KW6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(30)
9291,DE000BLB80J1,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9292,DE000LB13AC9,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9293,XS1996637804,Credit Agricole CIB DL-Medium-Term Nts 2020(21/30)
9294,DE000HSH4YM9,Hamburg Commercial Bank AG NH ZinsSt XLK 9 25 15(25/30)
9295,DE000LB13L97,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 20(30)
9296,DE000A2E4UF7,L-Bank Bad.-W&#252;rtt.-F&#246;rderbank Inh.-Schv. R.3154 v.18(30)
9297,XS1996638109,Credit Agricole CIB ND-Medium-Term Nts 2020(29/30)
9298,DE000LB11801,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9299,DE000BLB8071,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9300,DE000LB2CSK6,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. 20(30)
9301,AT0000A28693,Erste Group Bank AG EO-FLR Med.-T.Nts 2019(30)1651
9302,DE000LB13LP8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 20(30)
9303,DE000LB118F4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9304,DE000LB13N79,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(30)
9305,DE000LB2CS53,Landesbank Baden-W&#252;rttemberg FLR Inhaberschuldv. 20(30)
9306,DE000LB13ML5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(30)
9307,XS1996638364,Credit Agricole CIB DL-Zo Med.-Term Nts 20(22/30)
9308,XS1996638448,Credit Agricole CIB DL-Zo Med.-Term Nts 20(22/30)
9309,AT0000A2GH40,Erste Group Bank AG EO-FLR Med.-T.Nts 2020(30)1673
9310,DE000LB118X7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9311,DE000BLB81T8,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9312,XS1996640691,Credit Agricole CIB RC-Zo Med.-Term Nts 20(21/30)
9313,XS1996640345,Credit Agricole CIB RC-Zo Med.-Term Nts 20(22/30)
9314,AT0000A2GL28,Erste Group Bank AG EO-FLR Med.-T.Nts 2020(30)1676
9315,DE000LB2CTK4,LBBW 30
9316,DE000LB13NH1,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 20(30)
9317,DE000LB119C9,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9318,DE000BLB7Y10,Bayerische Landesbank Inh.-Schv. v.19(24/30)
9319,DE000LB13CG6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9320,DE000LB13CT9,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9321,DE000LB13D63,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9322,DE000LB1QCJ4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(30)
9323,DE000LB13DF6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9324,DE000LB13DP5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9325,DE000LB1QD22,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(30)
9326,DE000LB2CRZ6,Landesbank Baden-W&#252;rttemberg FLR-&#214;ff.Pfdbr. v.20(30)
9327,DE000BLB80S2,Bayerische Landesbank Inh.-Schv. v.20(21/30)
9328,DE000BLB73C1,Bayerische Landesbank Stufz.-IHS v.19(21/30)
9329,DE000BLB73L2,Bayerische Landesbank Inh.-Schv. v.19(20/30)
9330,DE000LB13E21,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9331,DE000LB1QED3,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(30)
9332,DE000BLB7552,Bayerische Landesbank Inh.-Schv. v.19(20/30)
9333,DE000BLB74K2,Bayerische Landesbank Inh.-Schv. v.19(20/30)
9334,DE000BLB74M8,Bayerische Landesbank Stufz.-IHS v.19(21/30)
9335,DE000BLB4YV9,Bayerische Landesbank Inh.-Schv. v.17(25/30)
9336,DE000LB13E96,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9337,DE000BLB7586,Bayerische Landesbank Stufz.-IHS v.19(21/30)
9338,DE000LB122J8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(30)
9339,DE000LB13F79,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9340,DE000LB13F04,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9341,DE000BLB77S8,Bayerische Landesbank Stufz.-IHS v.19(21/30)
9342,DE000LB123M0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(30)
9343,AT0000A2CDH1,Raiffeisenlandesbk.Ober&#246;sterr. EO-Preferred MTN 2019(30) 279
9344,DE000LB13FP0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(30)
9345,DE000LB2CS87,Landesbank Baden-W&#252;rttemberg 0-Kp-HPF 20(02.01.31)
9346,DE000LB0EC10,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. Floater 11(31)
9347,DE000LB0EC02,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. Floater 11(31)
9348,DE000BLB79P0,Bayerische Landesbank Stufz.-IHS v.20(22/31)
9349,DE000BLB8BL9,Bayerische Landesbank Stufz.-IHS v.20(22/31)
9350,DE000LB0FBU8,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. Floater 11(31)
9351,DE000LB125Y0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9352,AT0000A26AS2,Erste Group Bank AG EO-Med.-Term Nts 2019(31) 1628
9353,DE000BLB8WZ5,Bayerische Landesbank Stufz.-IHS v.20(22/31)
9354,AT0000A1JY05,Erste Group Bank AG EO-FLR Med.-T. Nts 16(31) 1498
9355,DE000BLB28Y9,Bayerische Landesbank Stufz.-IHS v.15(31)
9356,DE000A1TNHR8,L-Bank Bad.-W&#252;rtt.-F&#246;rderbank Step Up IHS R.3134 16(21/31)
9357,DE000BLB3YR9,Bayerische Landesbank Inh.-Schv. v.16(26/31)
9358,DE000DL19SK7,Deutsche Bank AG Med.Term Nts.v.2016(2031)
9359,DE000LB12759,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9360,DE000BLB8YH9,Bayerische Landesbank Stufz.-IHS v.20(22/31)
9361,AT0000A26Z51,Erste Group Bank AG EO-Med.-Term Nts 2019(31) 1637
9362,DE000BLB7PA4,Bayerische Landesbank Stufz.-IHS v.19(29/31)
9363,DE000BLB29U5,Bayerische Landesbank Stufz.-IHS v.15(18/31)
9364,DE000BLB80K9,Bayerische Landesbank Inh.-Schv. v.20(21/31)
9365,DE000LB13AD7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9366,DE000BLB30M0,Bayerische Landesbank Inh.-Schv. v.16(21/31)
9367,AT0000A1KM22,Erste Group Bank AG EO-Med.-Term Nts 2016(31) 1509
9368,DE000BLB3Y97,Bayerische Landesbank Inh.-Schv. v.16(26/31)
9369,DE000BLB7QV8,Bayerische Landesbank Stufz.-IHS v.19(21/31)
9370,DE000LB13L55,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(31)
9371,DE000LB11819,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9372,DE000LB13G29,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(24/31)
9373,DE000BLB7SE0,Bayerische Landesbank Stufz.-IHS v.19(26/31)
9374,XS1923119181,Cr&#233;dit Agricole S.A. EO-Med.-Term Nts 2019(20/31)
9375,DE000BLB3049,Bayerische Landesbank Inh.-Schv. v.16(26/31)
9376,DE000LB13LV6,Landesbank Baden-W&#252;rttemberg Festzins-Anleihe 20(31)
9377,DE000LB118G2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9378,DE000LB13N87,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(31)
9379,DE000LB1A6Z2,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. 16(31)
9380,DE000BLB7T66,Bayerische Landesbank Stufz.-IHS v.19(25/31)
9381,DE000LB13MQ4,Landesbank Baden-W&#252;rttemberg Festzins-Anleihe 20(31)
9382,DE000LB118Y5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9383,DE000BLB7VV8,Bayerische Landesbank Stufz.-IHS v.19(23/31)
9384,DE000BLB32D5,Bayerische Landesbank Inh.-Schv. v.16(26/31)
9385,DE000LB2CKP2,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. 19(23/31)
9386,DE000LB119D7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9387,DE000BLB7Y28,Bayerische Landesbank Inh.-Schv. v.19(23/31)
9388,DE000LB2CLB0,Landesbank Baden-W&#252;rttemberg &#214;ff.Pfandbr. 19(31)
9389,DE000BLB7WV6,Bayerische Landesbank Stufz.-IHS v.19(23/31)
9390,DE000BLB70T1,Bayerische Landesbank Stufz.-IHS v.19(22/31)
9391,DE000BLB7YN9,Bayerische Landesbank Stufz.-IHS v.19(24/31)
9392,DE000BLB3387,Bayerische Landesbank Inh.-Schv. v.16(21/31)
9393,DE000LB13CU7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9394,DE000LB13D71,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9395,DE000BLB70C7,Bayerische Landesbank Stufz.-IHS v.19(20/31)
9396,DE000LB13DG4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9397,DE000BLB35P2,Bayerische Landesbank Inh.-Schv. v.16(21/31)
9398,DE000BLB71V5,Bayerische Landesbank Stufz.-IHS v.19(20/31)
9399,DE000LB13DV3,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9400,DE000BLB44H1,Bayerische Landesbank Tilgungsanleihe 17(17-31)
9401,DE000BLB4QQ5,Bayerische Landesbank Inh.-Schv. v.16(21/31)
9402,DE000LB13E39,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9403,DE000LB2CNQ4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(24/31)
9404,DE000LB2CNR2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(25/31)
9405,DE000LB2CNP6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(23/31)
9406,DE000LB1QEG6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(31)
9407,DE000BLB74T3,Bayerische Landesbank Stufz.-IHS v.19(22/31)
9408,DE000LB13EA5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9409,DE000BLB4RU5,Bayerische Landesbank Inh.-Schv. v.16(21/31)
9410,DE000BLB75X2,Bayerische Landesbank Stufz.-IHS v.19(20/31)
9411,DE000LB11785,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(31)
9412,DE000LB2CPL0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(24/31)
9413,DE000LB2CPM8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(25/31)
9414,DE000BLB7735,Bayerische Landesbank Inh.-Schv. v.19(23/31)
9415,DE000BLB77N9,Bayerische Landesbank Stufz.-IHS v.19(20/31)
9416,DE000BLB4S52,Bayerische Landesbank Inh.-Schv. v.16(21/31)
9417,DE000LB123N8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(31)
9418,DE000LB2CHG7,Landesbank Baden-W&#252;rttemberg DL-0-Kp.IHS 19(24.12.31)
9419,DE000LB13FQ8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(31)
9420,DE000BLB79Q8,Bayerische Landesbank Stufz.-IHS v.20(21/32)
9421,DE000BLB4UG8,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9422,DE000LB13J34,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(32)
9423,DE000LB2CQF0,Landesbank Baden-W&#252;rttemberg Tilgungsanleihe 20(26-32)
9424,XS1885951621,Credit Agricole CIB EO-Medium-Term Nts 2019(22/32)
9425,DE000BLB4UU9,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9426,DE000LB2CQ22,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(23/32)
9427,DE000BLB8BQ8,Bayerische Landesbank Stufz.-IHS v.20(21/32)
9428,XS2053759291,Credit Agricole CIB Fin.Sol. EO-Medium-Term Nts.2020(21/32)
9429,DE000LB125Z7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9430,DE000LB13JM9,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(32)
9431,DE000BLB8YV0,Bayerische Landesbank Stufz.-IHS v.20(23/32)
9432,DE000BLB8WW2,Bayerische Landesbank Inh.-Schv. v.20(21/32)
9433,DE000LB13JY4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(32)
9434,DE000BLB4V08,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9435,DE000LB12767,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9436,DE000BLB8YK3,Bayerische Landesbank Inh.-Schv. v.20(21/32)
9437,DE000LB13KM7,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(32)
9438,DE000BLB4XZ2,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9439,DE000LB13AE5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9440,DE000LB13L63,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(32)
9441,DE000LB11827,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9442,DE000BLB4ZP8,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9443,DE000LB13LW4,Landesbank Baden-W&#252;rttemberg Festzins-Anleihe 20(32)
9444,DE000LB118H0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9445,AT0000A21LC4,Erste Group Bank AG EO-Med.-Term Nts 2018(32) 1594
9446,DE000LB13MR2,Landesbank Baden-W&#252;rttemberg Festzins-Anleihe 20(32)
9447,DE000LB118Z2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9448,DE000BLB81U6,Bayerische Landesbank Inh.-Schv. v.20(21/32)
9449,DE000BLB4054,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9450,DE000LB119E5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9451,DE000BLB42U8,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9452,DE000LB13C98,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9453,DE000BLB43P6,Bayerische Landesbank Tilgungsanleihe 17(20-32)
9454,DE000BLB44D0,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9455,DE000LB13CV5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9456,DE000LB13D89,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9457,DE000LB13DH2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9458,DE000BLB45P1,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9459,DE000LB13DS9,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9460,DE000BLB73D9,Bayerische Landesbank Stufz.-IHS v.19(20/32)
9461,DE000BLB46U9,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9462,DE000LB13E47,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9463,DE000LB1QEJ0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(32)
9464,DE000BLB74U1,Bayerische Landesbank Stufz.-IHS v.19(22/32)
9465,DE000LB4ESG6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe NH 19(32)
9466,DE000BLB4781,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9467,DE000BLB75Y0,Bayerische Landesbank Stufz.-IHS v.19(20/32)
9468,DE000LB11793,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(32)
9469,DE000BLB4TF2,Bayerische Landesbank Inh.-Schv. v.16(25/32)
9470,DE000LB122N0,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(32)
9471,DE000BLB7743,Bayerische Landesbank Inh.-Schv. v.19(23/32)
9472,DE000LB13F12,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9473,DE000BLB49W9,Bayerische Landesbank Inh.-Schv. v.17(22/32)
9474,DE000BLB77P4,Bayerische Landesbank Stufz.-IHS v.19(20/32)
9475,DE000LB123P3,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(32)
9476,DE000LB13FR6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(32)
9477,DE000LB2CJS8,Landesbank Baden-W&#252;rttemberg Hypothekenpfandbrief 19(33)
9478,DE000BLB5BS0,Bayerische Landesbank Inh.-Schv. v.18(23/33)
9479,DE000LB1P2F6,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. 18(33)
9480,DE000BLB8BS4,Bayerische Landesbank Stufz.-IHS v.20(21/33)
9481,DE000LB12502,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9482,DE000BLB8X02,Bayerische Landesbank Inh.-Schv. v.20(23/33)
9483,DE000BLB8W29,Bayerische Landesbank Stufz.-IHS v.20(21/33)
9484,DE000HSH4F98,Hamburg Commercial Bank AG NH FestZi XLK 1 23 13/33
9485,DE000LB12775,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9486,DE000BLB8YD8,Bayerische Landesbank Stufz.-IHS v.20(21/33)
9487,XS1885956182,Credit Agricole CIB AD-Medium-Term Nts 2019(21/33)
9488,DE000BLB80M5,Bayerische Landesbank Inh.-Schv. v.20(2021/33)
9489,DE000LB13AF2,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9490,DE000LB1P555,Landesbank Baden-W&#252;rttemberg Inh.-Schuldv. 18(33)
9491,DE000LB13L71,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 20(33)
9492,DE000LB11835,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9493,DE000BLB52Q5,Bayerische Landesbank Inh.-Schv. v.18(26/33)
9494,DE000LB13LX2,Landesbank Baden-W&#252;rttemberg Festzins-Anleihe 20(33)
9495,AT0000A286G4,Erste Group Bank AG EO-Medium-Term Notes 2019(33)
9496,DE000LB118J6,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9497,DE000ST0AV91,SG Issuer S.A. EO-FLR CMS Rate lkd MTN 18(33)
9498,DE000BLB5168,Bayerische Landesbank Inh.-Schv. v.18(23/33)
9499,DE000LB2CHF9,Landesbank Baden-W&#252;rttemberg DL-0-Kp.IHS 19(13.06.33)
9500,DE000A0Z1351,Landesbet.Bad.W&#252;rttemberg GmbH Inh.-Schv.v.2009(2033)
9501,DE000LB13MS0,Landesbank Baden-W&#252;rttemberg Festzins-Anleihe 20(33)
9502,DE000LB11900,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9503,DE000ST0AWJ1,SG Issuer S.A. EO-FLR CMS Rate lkd MTN 18(33)
9504,DE000LB13B32,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9505,DE000HSH4JX7,Hamburg Commercial Bank AG NH FestZins XL K 2 13(23/33)
9506,DE000BLB53K6,Bayerische Landesbank Inh.-Schv. v.18(23/33)
9507,DE000LB13CA9,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9508,DE000HSH4KX5,Hamburg Commercial Bank AG NH ZinsSt XLK 9 23 v.13(23/33)
9509,DE000LB13CW3,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9510,DE000LB13D97,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9511,DE000LB13DJ8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9512,DE000LB2CHE2,Landesbank Baden-W&#252;rttemberg DL-0-Kp.IHS 19(13.09.33)
9513,DE000BLB4QX1,Bayerische Landesbank Inh.-Schv. v.16(25/33)
9514,DE000HSH4LS3,Hamburg Commercial Bank AG NH FestZins XL K4 23 13(23/33)
9515,DE000LB13DU5,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9516,DE000LB13E54,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9517,DE000LB1QEK8,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 18(33)
9518,DE000BLB6U15,Bayerische Landesbank Inh.-Schv. v.18(23/33)
9519,DE000BLB74V9,Bayerische Landesbank Stufz.-IHS v.19(23/33)
9520,DE000LB117T7,Landesbank Baden-W&#252;rttemberg DL-Inh.-Schuldv.Floater 18(33)
9521,DE000BLB4SJ6,Bayerische Landesbank Inh.-Schv. v.16(25/33)
9522,DE000LB13EB3,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9523,DE000LB13FX4,Landesbank Baden-W&#252;rttemberg Stufenzins-Anleihe 19(33)
9524,AT0000A2B5S2,Erste Group Bank AG EO-Preferred Med.-T.Nts 19(33)
9525,DE000BLB75Z7,Bayerische Landesbank Stufz.-IHS v.19(20/33)
9526,DE000BLB6W88,Bayerische Landesbank Inh.-Schv. v.18(23/33)
9527,DE000BLB78D8,Bayerische Landesbank Inh.-Schv. v.19(23/33)
